# Quarkonium results generated on 05-Nov-2025 19:20:54 
# Potential: \Sigma_g^+(braaten) 
# Quark masses used:  1.4702  4.8802 [GeV]
# 
# Columns:
#   1  mass          (quark mass in GeV)
#   2  L             (angular momentum quantum number)
#   3  n             (principal quantum number)
#   4  Energy_Q      (Energy in GeV)
#   5  Int Y_Q x Y_Q (Integral for expected value of position (x); in GeV^-1)
#   6  Int Y_Q Y_Q   (Normalization integral, dimensionless)
# -------------------------------------------------------------------------
  4.8802    2    4      10.93875410   5.13864425e+00   1.00000000e+00 
  4.8802    2    5      11.17096245   5.84751717e+00   1.00000000e+00 
  4.8802    2    6      11.38966616   6.51656450e+00   1.00000000e+00 
  4.8802    2    7      11.59749544   7.15308492e+00   1.00000000e+00 
  4.8802    3    1      10.29702315   3.17741243e+00   1.00000000e+00 
  4.8802    3    2      10.57913025   4.03033778e+00   1.00000000e+00 
  4.8802    3    3      10.83508774   4.80942098e+00   1.00000000e+00 
  4.8802    3    4      11.07228603   5.53478907e+00   1.00000000e+00 
  4.8802    3    5      11.29512336   6.21760740e+00   1.00000000e+00 
  4.8802    3    6      11.50647439   6.86592915e+00   1.00000000e+00 
  4.8802    3    7      11.70834511   7.48585609e+00   1.00000000e+00 
  4.8802    4    1      10.46741326   3.68408826e+00   1.00000000e+00 
  4.8802    4    2      10.73035942   4.48403619e+00   1.00000000e+00 
  4.8802    4    3      10.97293181   5.22412743e+00   1.00000000e+00 
  4.8802    4    4      11.20008510   5.91956174e+00   1.00000000e+00 
  4.8802    4    5      11.41502202   6.57859706e+00   1.00000000e+00 
  4.8802    4    6      11.61995250   7.20793067e+00   1.00000000e+00 
  4.8802    4    7      11.81647753   7.81200226e+00   1.00000000e+00 
  4.8802    5    1      10.62441031   4.15501405e+00   1.00000000e+00 
  4.8802    5    2      10.87259983   4.91332430e+00   1.00000000e+00 
  4.8802    5    3      11.10430640   5.62224338e+00   1.00000000e+00 
  4.8802    5    4      11.32303090   6.29271562e+00   1.00000000e+00 
  4.8802    5    5      11.53117722   6.93173263e+00   1.00000000e+00 
  4.8802    5    6      11.73047937   7.54392143e+00   1.00000000e+00 
  4.8802    5    7      11.92223649   8.13342299e+00   1.00000000e+00 
  4.8802    6    1      10.77159256   4.59921055e+00   1.00000000e+00 
  4.8802    6    2      11.00789683   5.32310282e+00   1.00000000e+00 
  4.8802    6    3      11.23046809   6.00555089e+00   1.00000000e+00 
  4.8802    6    4      11.44190041   6.65451758e+00   1.00000000e+00 
  4.8802    6    5      11.64405484   7.27602137e+00   1.00000000e+00 
  4.8802    6    6      11.83831969   7.87320293e+00   1.00000000e+00 
  4.8802    6    7      12.02576321   8.44979312e+00   1.00000000e+00 
  4.8802    7    1      10.91109785   5.02215641e+00   1.00000000e+00 
  4.8802    7    2      11.13754250   5.71699437e+00   1.00000000e+00 
  4.8802    7    3      11.35227922   6.37638670e+00   1.00000000e+00 
  4.8802    7    4      11.55730268   7.00631256e+00   1.00000000e+00 
  4.8802    7    5      11.75409355   7.61187541e+00   1.00000000e+00 
  4.8802    7    6      11.94378630   8.19564320e+00   1.00000000e+00 
  4.8802    7    7      12.12727284   8.76044488e+00   1.00000000e+00 
