# Coupled hybrid Ppm results generated on 05-Nov-2025 21:06:28
# Potentials: \Sigma_u^-(braaten) and \Pi_u(braaten)
# Quark masses used: 1.4702 4.8802 [GeV]
#
# Columns:
#   1  mass         (quark mass in GeV)
#   2  J            (total angular momentum)
#   3  n_H          (principal quantum number)
#   4  Energy_Hpm   (Hybrid coupled-state energy in GeV)
#   5  Int Y_Hp x Y_Hp       (Integral for expected value of (x); in GeV^-1)
#   6  Int Y_Hp x Y_Hm       (Integral for expected value of (x); in GeV^-1)
#   7  Int Y_Hm x Y_Hm       (Integral for expected value of (x); in GeV^-1)
#   8  Int Y_Hp Y_Hp         (Integral for normalization P+)
#   9  Int Y_Hp Y_Hm         (Integral for cross term P+ P-)
#  10  Int Y_Hm Y_Hm         (Integral for normalization P-)
# -------------------------------------------------------------------------
  1.4702    5    6       5.82952527   5.42492173e+00  -2.34464901e+00   3.21261010e+00   5.97692800e-01  -2.57230939e-01   4.02307200e-01
  1.4702    5    7       6.06367846   3.84422935e+00   3.58537641e+00   6.39446719e+00   3.98952808e-01   2.91578422e-01   6.01047192e-01
  1.4702    6    1       5.04972895   1.23937464e+00   2.62820493e+00   5.77693420e+00   1.65710724e-01   3.63985806e-01   8.34289276e-01
  1.4702    6    2       5.35737231   2.04298499e+00   3.15398874e+00   5.96071021e+00   2.16893161e-01   3.54626428e-01   7.83106839e-01
  1.4702    6    3       5.64929953   3.13682770e+00   2.86055575e+00   5.65532789e+00   3.58670418e-01   2.59871948e-01   6.41329582e-01
  1.4702    6    4       5.69962163   5.42428931e+00  -2.31258563e+00   2.66010087e+00   6.61299936e-01  -2.83487349e-01   3.38700064e-01
  1.4702    6    5       5.93795767   3.67466951e+00   3.07723460e+00   6.10051393e+00   3.94188033e-01   2.53719708e-01   6.05811967e-01
  1.4702    6    6       5.99335051   5.91213445e+00  -2.58934667e+00   3.29931901e+00   6.19708710e-01  -2.67462312e-01   3.80291290e-01
  1.4702    6    7       6.21982537   4.01615531e+00   3.53585554e+00   6.72181540e+00   3.98020340e-01   2.73374754e-01   6.01979660e-01
  1.4702    7    1       5.23192679   1.45269294e+00   2.96709536e+00   6.21549277e+00   1.80328830e-01   3.78748842e-01   8.19671170e-01
  1.4702    7    2       5.53260754   2.15313343e+00   3.45192731e+00   6.45471520e+00   2.16592563e-01   3.69295744e-01   7.83407437e-01
  1.4702    7    3       5.81931123   3.05566985e+00   3.36772538e+00   6.36358413e+00   3.12587320e-01   3.02846717e-01   6.87412680e-01
  1.4702    7    4       5.86736896   6.09840320e+00  -2.94528230e+00   2.60309194e+00   6.96949118e-01  -3.32604036e-01   3.03050882e-01
  1.4702    7    5       6.09950293   3.68049930e+00   3.42141530e+00   6.63445633e+00   3.64624934e-01   2.74574168e-01   6.35375066e-01
  1.4702    7    6       6.15235093   6.45629031e+00  -2.99787226e+00   3.31813381e+00   6.45905653e-01  -2.93381980e-01   3.54094347e-01
  1.4702    7    7       6.37374802   4.11256432e+00   3.65309239e+00   7.11417323e+00   3.86402971e-01   2.71643403e-01   6.13597029e-01
  4.8802    1    1      10.70439982   1.81291472e-01   5.62605487e-01   2.09292238e+00   5.88543541e-02   2.06125122e-01   9.41145646e-01
  4.8802    1    2      10.90490162   9.23536342e-01   1.26551997e+00   2.34165142e+00   2.31954542e-01   2.89104142e-01   7.68045458e-01
  4.8802    1    3      11.10317575   1.76968410e+00   7.16281839e-01   1.95155306e+00   5.95982759e-01   1.19900962e-01   4.04017241e-01
  4.8802    1    4      11.13145306   1.72289996e+00  -6.28787502e-02   1.74773260e+00   4.32553051e-01  -9.57309665e-02   5.67446949e-01
  4.8802    1    5      11.31824696   1.68167861e+00   2.14395209e+00   3.25926669e+00   3.49246199e-01   3.72904890e-01   6.50753801e-01
  4.8802    1    6      11.38850681   2.58459005e+00  -1.54493810e+00   1.30135879e+00   6.64087962e-01  -3.58728797e-01   3.35912038e-01
  4.8802    1    7      11.51828670   1.89020096e+00   2.55643330e+00   3.79956250e+00   3.18806221e-01   3.93963765e-01   6.81193779e-01
  4.8802    2    1      10.82293473   3.65198448e-01   9.21372043e-01   2.60127954e+00   1.02430805e-01   2.81244613e-01   8.97569195e-01
  4.8802    2    2      11.02331699   1.12069840e+00   1.45857532e+00   2.66218227e+00   2.38058690e-01   3.00838673e-01   7.61941310e-01
  4.8802    2    3      11.21963304   1.91429937e+00   1.45796368e+00   2.49283277e+00   4.80982489e-01   2.37942817e-01   5.19017511e-01
  4.8802    2    4      11.25797009   2.20738244e+00  -8.23355586e-01   1.55536012e+00   5.59841390e-01  -2.28542236e-01   4.40158610e-01
  4.8802    2    5      11.42453255   2.08168056e+00   2.31997628e+00   3.24747107e+00   3.80196589e-01   3.58395027e-01   6.19803411e-01
  4.8802    2    6      11.51486194   2.66205323e+00  -1.61816496e+00   1.60078608e+00   6.45894488e-01  -3.35326047e-01   3.54105512e-01
  4.8802    2    7      11.62009384   2.31614324e+00   2.69021772e+00   3.71229989e+00   3.52929959e-01   3.74884156e-01   6.47070041e-01
  4.8802    3    1      10.94138148   5.57778064e-01   1.24792199e+00   3.00467205e+00   1.38440073e-01   3.29670675e-01   8.61559927e-01
  4.8802    3    2      11.14152874   1.25439589e+00   1.67615168e+00   3.02968761e+00   2.35971422e-01   3.23779561e-01   7.64028578e-01
  4.8802    3    3      11.33473419   2.02172639e+00   1.85311104e+00   2.90271563e+00   4.10563071e-01   2.85831386e-01   5.89436929e-01
  4.8802    3    4      11.38168639   2.59963563e+00  -1.23790710e+00   1.52792912e+00   6.31527693e-01  -2.85991263e-01   3.68472307e-01
  4.8802    3    5      11.53186709   2.27475999e+00   2.46338539e+00   3.44588241e+00   3.69914963e-01   3.50953155e-01   6.30085037e-01
  4.8802    3    6      11.64178977   2.91778494e+00  -1.64362102e+00   1.73883599e+00   6.68048841e-01  -3.16286241e-01   3.31951159e-01
  4.8802    3    7      11.72336024   2.51021444e+00   2.72407192e+00   3.84983390e+00   3.47225999e-01   3.51787036e-01   6.52774001e-01
  4.8802    4    1      11.05742884   7.45030752e-01   1.53726670e+00   3.34271551e+00   1.66604408e-01   3.61015009e-01   8.33395592e-01
  4.8802    4    2      11.25667393   1.39729784e+00   1.91639171e+00   3.37149520e+00   2.40785663e-01   3.49127703e-01   7.59214337e-01
  4.8802    4    3      11.44740492   2.08261251e+00   2.16007348e+00   3.31339996e+00   3.59481057e-01   3.21243169e-01   6.40518943e-01
  4.8802    4    4      11.50466804   2.96711828e+00  -1.53146984e+00   1.49784267e+00   6.81480274e-01  -3.21965515e-01   3.18519726e-01
